label,file,obj0,obj1,obj2,obj3,total_production,avg_daily_production,avg_daily_active,material_shortage,excess_machines,penalty_score
pareto01,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto01.xlsx,-64915.92,0.15132072329396548,0.1048386965725823,0.352585133325798,64915.92,2094.061935483871,7.161290322580645,0.0,0.0,6330000.0
pareto02,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto02.xlsx,-66030.959488,0.14386884027815047,0.1290322419354859,0.3733158364937733,66030.959488,2130.0309512258063,6.967741935483871,0.0,0.0,7060000.0
pareto03,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto03.xlsx,-66610.1584,0.15303430190873019,0.09274192389113049,0.3714393135845526,66610.1584,2148.714787096774,7.258064516129032,0.0,0.0,6340000.0
pareto04,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto04.xlsx,-64915.92,0.15132072329396548,0.1048386965725823,0.352585133325798,64915.92,2094.061935483871,7.161290322580645,0.0,0.0,6330000.0
pareto05,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto05.xlsx,-70619.91296,0.2516897731097194,0.1290322419354859,0.39038657771569113,70619.91296,2278.061708387097,6.967741935483871,0.0,0.0,7060000.0
pareto06,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto06.xlsx,-72374.83808,0.25731840952827706,0.12096772681451803,0.5296823523122329,72374.83808,2334.672196129032,7.032258064516129,0.0,0.0,7150000.0
pareto07,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto07.xlsx,-72374.83808,0.25731840952827706,0.12096772681451803,0.5296823523122329,72374.83808,2334.672196129032,7.032258064516129,0.0,0.0,7150000.0
pareto08,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto08.xlsx,-69524.45535999999,0.20944922548346498,0.09274192389113049,0.4284270460887646,69524.45535999999,2242.7243664516127,7.258064516129032,0.0,0.0,5590000.0
pareto09,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto09.xlsx,-72374.83808,0.25731840952827706,0.12096772681451803,0.5296823523122329,72374.83808,2334.672196129032,7.032258064516129,0.0,0.0,7150000.0
pareto10,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto10.xlsx,-67809.0368,0.2186634198068802,0.12499998437500197,0.4251150600345705,67809.0368,2187.388283870968,7.0,0.0,0.0,7230000.0
pareto11,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto11.xlsx,-70491.456,0.23593605565149098,0.10080643901209835,0.4073126130781761,70491.456,2273.917935483871,7.193548387096774,0.0,0.0,6250000.0
pareto12,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto12.xlsx,-71795.38208,0.22603407139119888,0.10887095413306623,0.415188840009875,71795.38208,2315.980067096774,7.129032258064516,0.0,0.0,6660000.0
pareto13,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto13.xlsx,-72374.83808,0.25731840952827706,0.12096772681451803,0.5296823523122329,72374.83808,2334.672196129032,7.032258064516129,0.0,0.0,7150000.0
pareto14,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto14.xlsx,-68784.797504,0.2043701280597613,0.1290322419354859,0.41281556890320836,68784.797504,2218.864435612903,6.967741935483871,0.0,0.0,6810000.0
pareto15,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto15.xlsx,-68784.797504,0.2043701280597613,0.1290322419354859,0.41281556890320836,68784.797504,2218.864435612903,6.967741935483871,0.0,0.0,6810000.0
pareto16,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto16.xlsx,-70619.91296,0.2516897731097194,0.1290322419354859,0.39038657771569113,70619.91296,2278.061708387097,6.967741935483871,0.0,0.0,7060000.0
pareto17,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_194658\pareto17.xlsx,-67323.52096,0.16028295312031532,0.1048386965725823,0.41286837972422613,67323.52096,2171.726482580645,7.161290322580645,0.0,0.0,6330000.0
