label,file,obj0,obj1,obj2,obj3,total_production,avg_daily_production,avg_daily_active,material_shortage,excess_machines,penalty_score
pareto01,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto01.xlsx,-116842.232,0.1908571764823088,0.048387090725807214,0.2666059037386964,116842.232,3769.1042580645158,7.612903225806452,0.0,0.0,2960000.0
pareto02,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto02.xlsx,-100180.0,0.11199488328718252,0.012096772681451803,0.14669325512700862,100180.0,3231.6129032258063,7.903225806451613,0.0,0.0,740000.0
pareto03,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto03.xlsx,-116842.232,0.1908571764823088,0.048387090725807214,0.2666059037386964,116842.232,3769.1042580645158,7.612903225806452,0.0,0.0,2960000.0
pareto04,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto04.xlsx,-85645.0,0.26220181823212846,0.0,0.22729834385685588,85645.0,2762.7419354838707,8.0,0.0,0.0,0.0
pareto05,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto05.xlsx,-109993.95999999999,0.13981535266466483,0.04435483316532328,0.2782633636938052,109993.95999999999,3548.1922580645164,7.645161290322581,0.0,0.0,3630000.0
pareto06,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto06.xlsx,-72675.0,0.09615683104419208,0.008064515120967869,0.2172976617703785,72675.0,2344.3548387096776,7.935483870967742,0.0,0.0,410000.0
pareto07,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto07.xlsx,-74842.0,0.048977788922430564,0.012096772681451803,0.1622282456216917,74842.0,2414.2580645161293,7.903225806451613,0.0,0.0,490000.0
pareto08,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto08.xlsx,-101109.0,0.12214918744932075,0.012096772681451803,0.19883775289651073,101109.0,3261.5806451612902,7.903225806451613,0.0,0.0,740000.0
pareto09,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto09.xlsx,-100832.0,0.12381060557850873,0.020161287802419672,0.18510706071683158,100832.0,3252.6451612903224,7.838709677419355,0.0,0.0,1400000.0
pareto10,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto10.xlsx,-85645.0,0.26220181823212846,0.0,0.22729834385685588,85645.0,2762.7419354838707,8.0,0.0,0.0,0.0
pareto11,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto11.xlsx,-99689.0,0.2041667722759284,0.0040322575604839345,0.17666308121944052,99689.0,3215.7741935483873,7.967741935483871,0.0,0.0,330000.0
pareto12,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto12.xlsx,-90292.0,0.07370469389128982,0.024193545362903607,0.2543723796339644,90292.0,2912.6451612903224,7.806451612903226,0.0,0.0,1730000.0
pareto13,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto13.xlsx,-109993.95999999999,0.13981535266466483,0.04435483316532328,0.2782633636938052,109993.95999999999,3548.1922580645164,7.645161290322581,0.0,0.0,3630000.0
pareto14,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto14.xlsx,-108805.0,0.16868110550949109,0.032258060483871476,0.18308893581881264,108805.0,3509.8387096774195,7.741935483870968,0.0,0.0,2640000.0
pareto15,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto15.xlsx,-85645.0,0.26220181823212846,0.0,0.22729834385685588,85645.0,2762.7419354838707,8.0,0.0,0.0,0.0
pareto16,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto16.xlsx,-77230.0,0.15933094427121658,0.008064515120967869,0.18138076341365125,77230.0,2491.2903225806454,7.935483870967742,0.0,0.0,410000.0
pareto17,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto17.xlsx,-108212.0,0.19315970901396906,0.0040322575604839345,0.18674333429981063,108212.0,3490.7096774193546,7.967741935483871,0.0,0.0,330000.0
pareto18,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto18.xlsx,-99476.0,0.2034463743283172,0.0040322575604839345,0.16813417453831522,99476.0,3208.9032258064517,7.967741935483871,0.0,0.0,330000.0
pareto19,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto19.xlsx,-90292.0,0.07370469389128982,0.024193545362903607,0.2543723796339644,90292.0,2912.6451612903224,7.806451612903226,0.0,0.0,1730000.0
pareto20,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto20.xlsx,-89313.0,0.09766422431502518,0.008064515120967869,0.21752228875097582,89313.0,2881.064516129032,7.935483870967742,0.0,0.0,410000.0
pareto21,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto21.xlsx,-90292.0,0.07370469389128982,0.024193545362903607,0.2543723796339644,90292.0,2912.6451612903224,7.806451612903226,0.0,0.0,1730000.0
pareto22,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto22.xlsx,-85645.0,0.26220181823212846,0.0,0.22729834385685588,85645.0,2762.7419354838707,8.0,0.0,0.0,0.0
pareto23,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto23.xlsx,-108800.0,0.18565913244313115,0.0040322575604839345,0.2092813056451176,108800.0,3509.6774193548385,7.967741935483871,0.0,0.0,330000.0
pareto24,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto24.xlsx,-111745.0,0.14575949067975896,0.02822580292338754,0.21381738992027705,111745.0,3604.6774193548385,7.774193548387097,0.0,0.0,2310000.0
pareto25,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto25.xlsx,-72675.0,0.09615683104419208,0.008064515120967869,0.2172976617703785,72675.0,2344.3548387096776,7.935483870967742,0.0,0.0,410000.0
pareto26,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto26.xlsx,-109993.95999999999,0.13981535266466483,0.04435483316532328,0.2782633636938052,109993.95999999999,3548.1922580645164,7.645161290322581,0.0,0.0,3630000.0
pareto27,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto27.xlsx,-116842.232,0.1908571764823088,0.048387090725807214,0.2666059037386964,116842.232,3769.1042580645158,7.612903225806452,0.0,0.0,2960000.0
pareto28,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto28.xlsx,-77230.0,0.15933094427121658,0.008064515120967869,0.18138076341365125,77230.0,2491.2903225806454,7.935483870967742,0.0,0.0,410000.0
pareto29,C:\Users\hp\Desktop\代码逻辑 - 副本\nsgablack\examples\cases\integrated_result_pareto_20260225_015854\pareto29.xlsx,-89313.0,0.09766422431502518,0.008064515120967869,0.21752228875097582,89313.0,2881.064516129032,7.935483870967742,0.0,0.0,410000.0
